ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,TOTAL_REVENUE,YEAR,MONTH
10120,29.0,71.81,8,2082.49,2003-04-29T00:00:00.000Z,Shipped,2,4,2003,Planes,84.0,S18_2581,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2082.4900000000002,2003,4
10237,32.0,100.0,6,4193.28,2004-04-05T00:00:00.000Z,Shipped,2,4,2004,Motorcycles,150.0,S12_2823,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Medium,3200.0,2004,4
10120,29.0,72.23,11,2094.67,2003-04-29T00:00:00.000Z,Shipped,2,4,2003,Vintage Cars,68.0,S32_4289,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2094.67,2003,4
10115,27.0,100.0,3,2843.91,2003-04-04T00:00:00.000Z,Shipped,2,4,2003,Trucks and Buses,115.0,S50_1392,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Small,2700.0,2003,4
10349,38.0,100.0,7,5223.48,2004-12-01T00:00:00.000Z,Shipped,4,12,2004,Trucks and Buses,122.0,S18_2319,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,3800.0,2004,12
10324,26.0,58.38,7,1517.88,2004-11-05T00:00:00.000Z,Shipped,4,11,2004,Trucks and Buses,118.0,S12_4473,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Small,1517.88,2004,11
10148,25.0,60.26,6,1506.5,2003-09-11T00:00:00.000Z,Shipped,3,9,2003,Classic Cars,73.0,S24_1046,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,1506.5,2003,9
10139,29.0,100.0,4,3276.13,2003-07-16T00:00:00.000Z,Shipped,3,7,2003,Vintage Cars,97.0,S24_4258,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,2900.0,2003,7
10342,26.0,55.95,8,1454.7,2004-11-24T00:00:00.000Z,Shipped,4,11,2004,Motorcycles,62.0,S18_3782,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,1454.7,2004,11
10237,23.0,100.0,7,2333.12,2004-04-05T00:00:00.000Z,Shipped,2,4,2004,Motorcycles,95.0,S10_1678,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Small,2300.0,2004,4
10270,43.0,96.84,8,4164.12,2004-07-19T00:00:00.000Z,Shipped,3,7,2004,Trucks and Buses,116.0,S18_1097,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,4164.12,2004,7
10223,32.0,91.29,2,2921.28,2004-02-20T00:00:00.000Z,Shipped,1,2,2004,Motorcycles,112.0,S24_1578,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2921.28,2004,2
10223,34.0,100.0,11,3608.76,2004-02-20T00:00:00.000Z,Shipped,1,2,2004,Planes,109.0,S24_1785,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,3400.0,2004,2
10127,45.0,100.0,10,7146.9,2003-06-03T00:00:00.000Z,Shipped,2,6,2003,Classic Cars,163.0,S18_2238,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Large,4500.0,2003,6
10391,24.0,100.0,1,4042.08,2005-03-09T00:00:00.000Z,Shipped,1,3,2005,Vintage Cars,44.0,S24_2022,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,2400.0,2005,3
10270,31.0,96.24,10,2983.44,2004-07-19T00:00:00.000Z,Shipped,3,7,2004,Vintage Cars,101.0,S18_2949,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,2983.44,2004,7
10347,34.0,64.96,10,2208.64,2004-11-29T00:00:00.000Z,Shipped,4,11,2004,Vintage Cars,62.0,S18_2957,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2208.64,2004,11
10342,55.0,100.0,7,6548.3,2004-11-24T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,146.0,S18_3482,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,5500.0,2004,11
10349,48.0,100.0,6,7396.8,2004-12-01T00:00:00.000Z,Shipped,4,12,2004,Classic Cars,169.0,S18_3232,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Large,4800.0,2004,12
10342,48.0,62.45,10,2997.6,2004-11-24T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,61.0,S24_3371,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2997.6000000000004,2004,11
10361,33.0,82.59,3,2725.47,2004-12-17T00:00:00.000Z,Shipped,4,12,2004,Vintage Cars,43.0,S50_1341,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,2725.4700000000003,2004,12
10361,23.0,95.2,12,2189.6,2004-12-17T00:00:00.000Z,Shipped,4,12,2004,Planes,49.0,S72_1253,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,2189.6,2004,12
10102,39.0,100.0,2,4808.31,2003-01-10T00:00:00.000Z,Shipped,1,1,2003,Vintage Cars,102.0,S18_1342,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Medium,3900.0,2003,1
10319,45.0,77.29,6,3478.05,2004-11-03T00:00:00.000Z,Shipped,4,11,2004,Motorcycles,81.0,S50_4713,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,NA,Kuo,Kee,Medium,3478.05,2004,11
10319,43.0,85.69,2,3684.67,2004-11-03T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,80.0,S24_4620,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,NA,Kuo,Kee,Medium,3684.67,2004,11
10324,48.0,100.0,4,8209.44,2004-11-05T00:00:00.000Z,Shipped,4,11,2004,Trucks and Buses,64.0,S32_3522,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Large,4800.0,2004,11
10324,47.0,100.0,8,7207.45,2004-11-05T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,163.0,S18_2238,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Large,4700.0,2004,11
10204,23.0,71.44,3,1643.12,2003-12-02T00:00:00.000Z,Shipped,4,12,2003,Vintage Cars,60.0,S18_2248,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Small,1643.12,2003,12
10169,36.0,100.0,4,4444.92,2003-11-04T00:00:00.000Z,Shipped,4,11,2003,Classic Cars,146.0,S18_3482,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,3600.0,2003,11
10370,27.0,100.0,1,3911.49,2005-01-20T00:00:00.000Z,Shipped,1,1,2005,Trucks and Buses,116.0,S18_1097,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,2700.0,2005,1
10237,26.0,52.22,1,1357.72,2004-04-05T00:00:00.000Z,Shipped,2,4,2004,Motorcycles,62.0,S18_3782,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Small,1357.72,2004,4
10337,36.0,100.0,3,5679.36,2004-11-21T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,143.0,S18_4027,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Medium,3600.0,2004,11
10324,34.0,100.0,5,4248.3,2004-11-05T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,101.0,S700_2824,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Medium,3400.0,2004,11
10148,28.0,100.0,11,3639.44,2003-09-11T00:00:00.000Z,Shipped,3,9,2003,Classic Cars,141.0,S18_3685,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,2800.0,2003,9
10420,60.0,64.67,11,3880.2,2005-05-29T00:00:00.000Z,In Process,2,5,2005,Classic Cars,73.0,S24_1046,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,3880.2000000000003,2005,5
10120,35.0,98.05,1,3431.75,2003-04-29T00:00:00.000Z,Shipped,2,4,2003,Motorcycles,112.0,S24_1578,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,3431.75,2003,4
10361,20.0,72.55,13,1451.0,2004-12-17T00:00:00.000Z,Shipped,4,12,2004,Motorcycles,95.0,S10_1678,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,1451.0,2004,12
10347,45.0,100.0,11,4948.2,2004-11-29T00:00:00.000Z,Shipped,4,11,2004,Vintage Cars,104.0,S18_3136,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,4500.0,2004,11
10139,49.0,43.13,6,2113.37,2003-07-16T00:00:00.000Z,Shipped,3,7,2003,Vintage Cars,53.0,S18_1367,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,2113.3700000000003,2003,7
10120,24.0,100.0,15,2584.8,2003-04-29T00:00:00.000Z,Shipped,2,4,2003,Planes,99.0,S700_2466,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2400.0,2003,4
10420,36.0,63.57,4,2288.52,2005-05-29T00:00:00.000Z,In Process,2,5,2005,Vintage Cars,60.0,S18_2248,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,2288.52,2005,5
10237,27.0,100.0,5,3113.64,2004-04-05T00:00:00.000Z,Shipped,2,4,2004,Motorcycles,102.0,S32_4485,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Medium,2700.0,2004,4
10267,36.0,75.55,1,2719.8,2004-07-07T00:00:00.000Z,Shipped,3,7,2004,Classic Cars,71.0,S18_4933,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Small,2719.7999999999997,2004,7
10370,35.0,65.63,4,2297.05,2005-01-20T00:00:00.000Z,Shipped,1,1,2005,Classic Cars,147.0,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,2297.0499999999997,2005,1
10349,34.0,100.0,5,4394.84,2004-12-01T00:00:00.000Z,Shipped,4,12,2004,Classic Cars,143.0,S18_4027,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,3400.0,2004,12
10204,40.0,100.0,13,4032.0,2003-12-02T00:00:00.000Z,Shipped,4,12,2003,Classic Cars,124.0,S18_1589,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,4000.0,2003,12
10324,20.0,98.18,11,1963.6,2004-11-05T00:00:00.000Z,Shipped,4,11,2004,Trucks and Buses,96.0,S32_1268,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Small,1963.6000000000001,2004,11
10163,48.0,69.96,4,3358.08,2003-10-20T00:00:00.000Z,Shipped,4,10,2003,Vintage Cars,62.0,S18_2957,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Medium,3358.08,2003,10
10120,29.0,85.49,9,2479.21,2003-04-29T00:00:00.000Z,Shipped,2,4,2003,Planes,72.0,S24_4278,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2479.21,2003,4
10319,29.0,38.22,5,1108.38,2004-11-03T00:00:00.000Z,Shipped,4,11,2004,Motorcycles,40.0,S32_2206,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,NA,Kuo,Kee,Small,1108.3799999999999,2004,11
10127,45.0,100.0,14,6295.95,2003-06-03T00:00:00.000Z,Shipped,2,6,2003,Trucks and Buses,122.0,S18_2319,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,4500.0,2003,6
10223,47.0,100.0,4,5422.39,2004-02-20T00:00:00.000Z,Shipped,1,2,2004,Motorcycles,118.0,S10_2016,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,4700.0,2004,2
10127,46.0,100.0,3,7366.44,2003-06-03T00:00:00.000Z,Shipped,2,6,2003,Classic Cars,151.0,S12_3148,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Large,4600.0,2003,6
10420,15.0,43.49,3,652.35,2005-05-29T00:00:00.000Z,In Process,2,5,2005,Vintage Cars,41.0,S24_3969,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,652.35,2005,5
10420,66.0,92.95,6,6134.7,2005-05-29T00:00:00.000Z,In Process,2,5,2005,Vintage Cars,92.0,S18_4409,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,6134.7,2005,5
10361,24.0,45.39,14,1089.36,2004-12-17T00:00:00.000Z,Shipped,4,12,2004,Ships,90.0,S700_2047,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,1089.3600000000001,2004,12
10324,33.0,37.48,10,1236.84,2004-11-05T00:00:00.000Z,Shipped,4,11,2004,Trucks and Buses,122.0,S18_2319,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Small,1236.84,2004,11
10148,32.0,100.0,14,5418.88,2003-09-11T00:00:00.000Z,Shipped,3,9,2003,Classic Cars,169.0,S18_3232,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,3200.0,2003,9
10347,21.0,100.0,6,4815.3,2004-11-29T00:00:00.000Z,Shipped,4,11,2004,Vintage Cars,168.0,S18_2795,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,2100.0,2004,11
10349,36.0,37.13,3,1336.68,2004-12-01T00:00:00.000Z,Shipped,4,12,2004,Classic Cars,35.0,S24_2840,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Small,1336.68,2004,12
10223,23.0,74.62,10,1716.26,2004-02-20T00:00:00.000Z,Shipped,1,2,2004,Planes,72.0,S24_4278,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,1716.2600000000002,2004,2
10337,36.0,71.89,7,2588.04,2004-11-21T00:00:00.000Z,Shipped,4,11,2004,Ships,99.0,S700_3962,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Small,2588.04,2004,11
10223,28.0,60.57,5,1695.96,2004-02-20T00:00:00.000Z,Shipped,1,2,2004,Motorcycles,60.0,S18_2625,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,1695.96,2004,2
10148,29.0,81.25,2,2356.25,2003-09-11T00:00:00.000Z,Shipped,3,9,2003,Classic Cars,71.0,S18_4933,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,2356.25,2003,9
10169,30.0,100.0,2,5019.9,2003-11-04T00:00:00.000Z,Shipped,4,11,2003,Classic Cars,194.0,S12_1099,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,3000.0,2003,11
10127,46.0,100.0,2,11279.2,2003-06-03T00:00:00.000Z,Shipped,2,6,2003,Classic Cars,207.0,S12_1108,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Large,4600.0,2003,6
10391,35.0,100.0,2,5548.9,2005-03-09T00:00:00.000Z,Shipped,1,3,2005,Vintage Cars,102.0,S18_1342,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,3500.0,2005,3
10337,29.0,100.0,2,4498.19,2004-11-21T00:00:00.000Z,Shipped,4,11,2004,Vintage Cars,87.0,S18_4522,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Medium,2900.0,2004,11
10337,36.0,70.3,9,2530.8,2004-11-21T00:00:00.000Z,Shipped,4,11,2004,Ships,86.0,S700_1938,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Small,2530.7999999999997,2004,11
10125,34.0,100.0,2,6483.46,2003-05-21T00:00:00.000Z,Shipped,2,5,2003,Vintage Cars,168.0,S18_2795,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,3400.0,2003,5
10324,49.0,100.0,13,5379.71,2004-11-05T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,143.0,S18_4027,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Medium,4900.0,2004,11
10204,39.0,33.23,2,1295.97,2003-12-02T00:00:00.000Z,Shipped,4,12,2003,Vintage Cars,41.0,S24_3969,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Small,1295.9699999999998,2003,12
10324,25.0,69.16,14,1729.0,2004-11-05T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,57.0,S24_1444,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Small,1729.0,2004,11
10120,22.0,100.0,6,2461.36,2003-04-29T00:00:00.000Z,Shipped,2,4,2003,Motorcycles,99.0,S32_1374,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2200.0,2003,4
10204,42.0,100.0,7,4242.0,2003-12-02T00:00:00.000Z,Shipped,4,12,2003,Classic Cars,117.0,S24_2887,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,4200.0,2003,12
10349,23.0,100.0,2,3182.97,2004-12-01T00:00:00.000Z,Shipped,4,12,2004,Classic Cars,118.0,S24_4048,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,2300.0,2004,12
10169,34.0,100.0,12,3920.88,2003-11-04T00:00:00.000Z,Shipped,4,11,2003,Motorcycles,102.0,S32_4485,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,3400.0,2003,11
10267,40.0,80.1,5,3204.0,2004-07-07T00:00:00.000Z,Shipped,3,7,2004,Classic Cars,73.0,S24_1046,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,3204.0,2004,7
10148,21.0,73.6,4,1545.6,2003-09-11T00:00:00.000Z,Shipped,3,9,2003,Classic Cars,90.0,S24_2766,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,1545.6,2003,9
10127,20.0,60.69,8,1213.8,2003-06-03T00:00:00.000Z,Shipped,2,6,2003,Classic Cars,57.0,S24_1444,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Small,1213.8,2003,6
10420,37.0,60.37,13,2233.69,2005-05-29T00:00:00.000Z,In Process,2,5,2005,Classic Cars,50.0,S24_1628,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,2233.69,2005,5
10204,27.0,100.0,14,4169.88,2003-12-02T00:00:00.000Z,Shipped,4,12,2003,Classic Cars,132.0,S18_2870,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,2700.0,2003,12
10391,24.0,100.0,4,2416.56,2005-03-09T00:00:00.000Z,Shipped,1,3,2005,Classic Cars,214.0,S10_1949,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,2400.0,2005,3
10319,22.0,100.0,8,2626.8,2004-11-03T00:00:00.000Z,Shipped,4,11,2004,Motorcycles,102.0,S32_4485,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,NA,Kuo,Kee,Small,2200.0,2004,11
10342,42.0,100.0,6,5013.54,2004-11-24T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,140.0,S24_3856,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,4200.0,2004,11
10361,44.0,72.42,5,3186.48,2004-12-17T00:00:00.000Z,Shipped,4,12,2004,Planes,118.0,S700_2834,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,3186.48,2004,12
10391,32.0,45.25,6,1448.0,2005-03-09T00:00:00.000Z,Shipped,1,3,2005,Vintage Cars,101.0,S18_2949,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,1448.0,2005,3
10139,30.0,100.0,5,3095.4,2003-07-16T00:00:00.000Z,Shipped,3,7,2003,Vintage Cars,99.0,S18_3320,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,3000.0,2003,7
10148,23.0,100.0,13,2702.04,2003-09-11T00:00:00.000Z,Shipped,3,9,2003,Classic Cars,141.0,S18_1129,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,2300.0,2003,9
10148,47.0,56.85,8,2671.95,2003-09-11T00:00:00.000Z,Shipped,3,9,2003,Classic Cars,50.0,S24_1628,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,2671.9500000000003,2003,9
10319,31.0,81.73,7,2533.63,2004-11-03T00:00:00.000Z,Shipped,4,11,2004,Motorcycles,69.0,S24_2360,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,NA,Kuo,Kee,Small,2533.63,2004,11
10361,25.0,62.46,1,1561.5,2004-12-17T00:00:00.000Z,Shipped,4,12,2004,Planes,72.0,S24_4278,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,1561.5,2004,12
10267,43.0,100.0,2,4645.72,2004-07-07T00:00:00.000Z,Shipped,3,7,2004,Classic Cars,117.0,S24_2887,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,4300.0,2004,7
10237,26.0,79.65,4,2070.9,2004-04-05T00:00:00.000Z,Shipped,2,4,2004,Motorcycles,69.0,S24_2360,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Small,2070.9,2004,4
10361,26.0,100.0,7,3710.98,2004-12-17T00:00:00.000Z,Shipped,4,12,2004,Planes,68.0,S24_3949,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,2600.0,2004,12
10223,21.0,100.0,7,2475.27,2004-02-20T00:00:00.000Z,Shipped,1,2,2004,Motorcycles,99.0,S32_1374,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2100.0,2004,2
